§Õ≈—¡πÏ1,st,§Õ≈—¡πÏ3,§Õ≈—¡πÏ4,§Õ≈—¡πÏ5,§Õ≈—¡πÏ6,§Õ≈—¡πÏ7
15,livelock,605573572,0.6409005,75696696,0.08011256,2758
15,deadloop,146442496,0.15866101,73221248,0.079330504,487
15,livelock,2843529112,2.489902,69354369,0.060729317,1499
15,livelock,1193813382,0.75458837,59690669,0.03772942,973
15,livelock,384663964,0.091405004,48082996,0.011425626,126
15,deadloop,77399586,0.016977102,38699793,0.008488551,148
15,livelock,4615573732,9.908819,104899403,0.22520043,6700
15,deadloop,94480048,0.054308698,47240024,0.027154349,646
15,livelock,4670784534,35.926407,111209156,0.85539067,23434
15,normal,1961261344,0.340908,46696699,0.008116857,38
15,livelock,2971353600,9.811308,67530764,0.22298427,6174
15,deadloop,462293280,0.0937345,38524440,0.007811209,101
15,livelock,2546859812,1.9273782,63671495,0.048184454,1147
15,livelock,4305289298,41.229706,105007056,1.0056026,27852
15,livelock,1613849454,0.4304485,48904529,0.013043894,265
15,livelock,3543455342,5.6487956,86425740,0.1377755,3798
15,livelock,1917990746,0.639988,50473441,0.01684179,286
15,livelock,5227422068,7.947605,124462430,0.1892287,5044
15,livelock,3270166524,3.3437228,77861108,0.07961245,2237
15,livelock,827359374,0.9317195,82735937,0.09317195,2372
15,livelock,2263629386,1.4202821,59569194,0.037375845,971
15,livelock,1030178708,3.7908854,93652610,0.34462595,9466
15,livelock,4988774000,26.173256,118780333,0.62317276,17028
15,livelock,2828246768,8.556161,64278336,0.1944582,5471
15,livelock,3541495420,11.408869,93197248,0.3002334,7848
15,livelock,1664677186,8.753881,118905513,0.6252772,17496
15,livelock,3195807608,10.373687,86373179,0.2803699,8003
15,livelock,2196221474,0.88887775,52290987,0.021163756,432
15,livelock,5993816350,44.77964,139391078,1.041387,28748
15,normal,1967020324,0.36348388,46833817,0.008654378,54
15,normal,1923121396,0.37364584,46905400,0.009113314,50
15,livelock,2373454752,1.4161414,57889140,0.034540035,777
15,normal,2943339596,8.61364,68449758,0.2003172,5616
15,livelock,145885318,0.037993,48628439,0.012664333,167
15,livelock,2191368920,0.9711141,53448022,0.02368571,559
15,normal,2050122272,0.3458599,46593688,0.007860452,38
15,deadloop,76998174,0.0159309,38499087,0.00796545,108
15,livelock,358942080,0.4385218,89735520,0.10963045,3080
15,livelock,16299812550,208.40541,388090775,4.9620337,129573
15,livelock,2800110450,2.6970541,71797704,0.06915523,1881
15,deadloop,1201536746,1.951384,120153675,0.1951384,2380
15,livelock,2328125880,1.5209014,59695535,0.03899747,892
15,livelock,2923077912,7.994229,71294583,0.19498119,5299
15,normal,2097216056,0.6363441,49933716,0.015151049,296
15,livelock,358943550,0.2290622,59823925,0.038177032,971
15,livelock,4485550136,23.623075,106798813,0.56245416,15642
15,livelock,207907760,1.1746633,69302587,0.39155445,10961
15,livelock,1226339754,0.24372831,47166914,0.009374166,130
15,livelock,6574130296,56.209293,149412052,1.2774839,34210
15,deadloop,76498466,0.0161403,38249233,0.00807015,73
,,,,,,
,,,overall,79510577.08,0.297060027,7886.1
,,,livelock,88527791.24,0.385671067,10385.67568
,,,deadloop,56369642.86,0.047708373,563.2857143
15,livelock,1572763206,0.33204484,47659491,0.010061964,132
15,livelock,1821629488,0.8584975,53577338,0.025249926,664
15,livelock,547034274,0.3818682,60781586,0.0424298,1322
15,normal,1630048192,0.2510772,46572805,0.0071736346,55
15,livelock,3534770358,7.332794,110461574,0.22914982,8095
15,livelock,1474721376,0.41551948,49157379,0.013850649,310
15,livelock,2028822374,1.9553232,72457942,0.06983297,2322
15,livelock,57276470,0.0326846,57276470,0.0326846,1069
15,livelock,597533346,0.17964461,49794446,0.014970385,314
15,normal,1643287342,0.28340757,46951067,0.008097359,79
15,livelock,1545439998,0.36596817,48295000,0.011436505,183
15,livelock,1957462482,1.1762205,57572426,0.034594722,985
15,normal,1597103022,0.27724138,46973618,0.0081541585,75
15,livelock,1311164680,0.6482112,54631862,0.0270088,797
15,livelock,1774302930,0.9339337,55446967,0.029185427,788
15,livelock,2129396798,1.6596226,64527176,0.050291594,1646
15,livelock,5076572056,8.531823,149310943,0.25093597,9124
15,livelock,192192868,0.0430799,48048217,0.010769975,170
15,normal,1689831050,0.3091325,46939751,0.008587014,90
15,livelock,319172942,0.1430797,53195490,0.023846617,665
15,livelock,2154123402,1.523907,61546383,0.0435402,1375
15,livelock,189325666,0.035430603,47331416,0.008857651,104
15,deadloop,467118392,0.10606039,38926533,0.008838366,144
15,normal,1625936580,0.2390472,46455331,0.0068299198,42
15,livelock,269310396,0.12808,53862079,0.025616,665
15,normal,1544945338,0.27564102,46816525,0.008352758,68
15,livelock,1857476170,1.4553553,64050902,0.050184663,1585
15,normal,1628607468,0.24664412,46531642,0.007046975,40
15,livelock,1719320468,0.79367834,53728765,0.024802448,711
15,normal,1629751360,0.25992242,46564325,0.0074263546,45,[{"id":541,"isstartcaller":false,"calls":[]},{"id":460,"isstartcaller":false,"calls":[]},{"id":681,"isstartcaller":false,"calls":[446,639]},{"id":446,"isstartcaller":false,"calls":[541]},{"id":142,"isstartcaller":true,"calls":[460,541]},{"id":946,"isstartcaller":false,"calls":[681,128]},{"id":765,"isstartcaller":false,"calls":[681]},{"id":128,"isstartcaller":false,"calls":[659]},{"id":648,"isstartcaller":true,"calls":[]},{"id":639,"isstartcaller":false,"calls":[703,859]},{"id":703,"isstartcaller":false,"calls":[946]},{"id":859,"isstartcaller":false,"calls":[]},{"id":659,"isstartcaller":false,"calls":[765]},{"id":555,"isstartcaller":true,"calls":[859]},{"id":587,"isstartcaller":false,"calls":[659,639]}]
15,livelock,197103280,0.0596181,49275820,0.014904525,319,[{"id":793,"isstartcaller":true,"calls":[]},{"id":513,"isstartcaller":false,"calls":[660,234]},{"id":823,"isstartcaller":false,"calls":[134]},{"id":816,"isstartcaller":false,"calls":[136]},{"id":519,"isstartcaller":true,"calls":[]},{"id":660,"isstartcaller":false,"calls":[560,436]},{"id":560,"isstartcaller":false,"calls":[]},{"id":134,"isstartcaller":false,"calls":[]},{"id":596,"isstartcaller":true,"calls":[920,816]},{"id":136,"isstartcaller":false,"calls":[841,513]},{"id":436,"isstartcaller":false,"calls":[303]},{"id":920,"isstartcaller":false,"calls":[]},{"id":303,"isstartcaller":false,"calls":[560,841]},{"id":234,"isstartcaller":false,"calls":[303,823]},{"id":841,"isstartcaller":false,"calls":[660]}]
15,normal,1669514692,0.2646951,46375408,0.007352642,30,[{"id":332,"isstartcaller":true,"calls":[]},{"id":684,"isstartcaller":true,"calls":[]},{"id":613,"isstartcaller":false,"calls":[562]},{"id":421,"isstartcaller":false,"calls":[690,538]},{"id":573,"isstartcaller":false,"calls":[]},{"id":936,"isstartcaller":false,"calls":[]},{"id":758,"isstartcaller":true,"calls":[690,538]},{"id":562,"isstartcaller":false,"calls":[431,690]},{"id":978,"isstartcaller":false,"calls":[573,936]},{"id":937,"isstartcaller":false,"calls":[421]},{"id":431,"isstartcaller":false,"calls":[810,421]},{"id":810,"isstartcaller":false,"calls":[573]},{"id":538,"isstartcaller":false,"calls":[]},{"id":847,"isstartcaller":false,"calls":[613]},{"id":690,"isstartcaller":false,"calls":[]}]
15,livelock,717528872,0.77837163,79725430,0.086485736,3009,[{"id":737,"isstartcaller":false,"calls":[736,485]},{"id":894,"isstartcaller":false,"calls":[736,299]},{"id":254,"isstartcaller":false,"calls":[711,996]},{"id":711,"isstartcaller":false,"calls":[]},{"id":693,"isstartcaller":false,"calls":[996,254]},{"id":996,"isstartcaller":false,"calls":[]},{"id":315,"isstartcaller":false,"calls":[996]},{"id":239,"isstartcaller":false,"calls":[]},{"id":299,"isstartcaller":false,"calls":[737]},{"id":960,"isstartcaller":true,"calls":[485]},{"id":736,"isstartcaller":false,"calls":[485]},{"id":829,"isstartcaller":true,"calls":[894,239]},{"id":649,"isstartcaller":true,"calls":[693,711]},{"id":628,"isstartcaller":false,"calls":[299,254]},{"id":485,"isstartcaller":false,"calls":[711,315]}]
