§Õ≈—¡πÏ1,st,§Õ≈—¡πÏ3,§Õ≈—¡πÏ4,§Õ≈—¡πÏ5,§Õ≈—¡πÏ6,§Õ≈—¡πÏ7
20,normal,2815588382,0.82592255,56311768,0.016518451,20,[{"id":457,"isstartcaller":false,"calls":[]},{"id":546,"isstartcaller":true,"calls":[]},{"id":185,"isstartcaller":true,"calls":[502]},{"id":775,"isstartcaller":false,"calls":[457]},{"id":899,"isstartcaller":false,"calls":[]},{"id":295,"isstartcaller":false,"calls":[]},{"id":952,"isstartcaller":true,"calls":[]},{"id":234,"isstartcaller":false,"calls":[502,258]},{"id":871,"isstartcaller":false,"calls":[234,457]},{"id":258,"isstartcaller":false,"calls":[632,212]},{"id":825,"isstartcaller":false,"calls":[502,184]},{"id":406,"isstartcaller":false,"calls":[899,212]},{"id":502,"isstartcaller":false,"calls":[]},{"id":632,"isstartcaller":false,"calls":[]},{"id":394,"isstartcaller":false,"calls":[702]},{"id":212,"isstartcaller":false,"calls":[502]},{"id":184,"isstartcaller":false,"calls":[406,871]},{"id":702,"isstartcaller":false,"calls":[]},{"id":218,"isstartcaller":false,"calls":[775,295]},{"id":110,"isstartcaller":false,"calls":[825,775]}]
20,livelock,10834860620,64.39484,212448247,1.2626438,37610,[{"id":608,"isstartcaller":false,"calls":[483]},{"id":456,"isstartcaller":false,"calls":[471]},{"id":842,"isstartcaller":false,"calls":[]},{"id":234,"isstartcaller":false,"calls":[]},{"id":190,"isstartcaller":true,"calls":[223,842]},{"id":471,"isstartcaller":false,"calls":[460,572]},{"id":737,"isstartcaller":false,"calls":[410]},{"id":410,"isstartcaller":false,"calls":[182,456]},{"id":752,"isstartcaller":true,"calls":[879,182]},{"id":822,"isstartcaller":true,"calls":[879,182]},{"id":304,"isstartcaller":false,"calls":[241]},{"id":182,"isstartcaller":false,"calls":[842,471]},{"id":483,"isstartcaller":false,"calls":[]},{"id":572,"isstartcaller":false,"calls":[737,815]},{"id":241,"isstartcaller":false,"calls":[]},{"id":815,"isstartcaller":false,"calls":[241,241]},{"id":879,"isstartcaller":false,"calls":[815,815]},{"id":803,"isstartcaller":false,"calls":[483]},{"id":460,"isstartcaller":false,"calls":[737,608]},{"id":223,"isstartcaller":false,"calls":[460,234]}]
20,normal,2881776412,0.88637173,56505420,0.017379837,46,[{"id":521,"isstartcaller":true,"calls":[]},{"id":282,"isstartcaller":true,"calls":[]},{"id":381,"isstartcaller":true,"calls":[738,786]},{"id":110,"isstartcaller":false,"calls":[]},{"id":444,"isstartcaller":false,"calls":[433]},{"id":841,"isstartcaller":false,"calls":[110]},{"id":433,"isstartcaller":false,"calls":[816]},{"id":710,"isstartcaller":false,"calls":[]},{"id":738,"isstartcaller":false,"calls":[]},{"id":816,"isstartcaller":false,"calls":[]},{"id":265,"isstartcaller":false,"calls":[235,110]},{"id":144,"isstartcaller":false,"calls":[834]},{"id":940,"isstartcaller":false,"calls":[235]},{"id":834,"isstartcaller":false,"calls":[940]},{"id":786,"isstartcaller":false,"calls":[804,804]},{"id":469,"isstartcaller":false,"calls":[]},{"id":725,"isstartcaller":false,"calls":[]},{"id":235,"isstartcaller":false,"calls":[834]},{"id":279,"isstartcaller":false,"calls":[816,725]},{"id":804,"isstartcaller":false,"calls":[]}]
20,livelock,61634536,0.0287263,61634536,0.0287263,449,[{"id":438,"isstartcaller":false,"calls":[831]},{"id":312,"isstartcaller":false,"calls":[]},{"id":174,"isstartcaller":false,"calls":[]},{"id":104,"isstartcaller":false,"calls":[]},{"id":803,"isstartcaller":true,"calls":[]},{"id":403,"isstartcaller":false,"calls":[795]},{"id":613,"isstartcaller":true,"calls":[663,663]},{"id":241,"isstartcaller":false,"calls":[302,169]},{"id":248,"isstartcaller":true,"calls":[403,104]},{"id":795,"isstartcaller":false,"calls":[]},{"id":200,"isstartcaller":false,"calls":[915,593]},{"id":302,"isstartcaller":false,"calls":[795]},{"id":960,"isstartcaller":false,"calls":[831,302]},{"id":615,"isstartcaller":false,"calls":[241,312]},{"id":663,"isstartcaller":false,"calls":[438]},{"id":169,"isstartcaller":false,"calls":[]},{"id":593,"isstartcaller":false,"calls":[]},{"id":831,"isstartcaller":false,"calls":[403]},{"id":915,"isstartcaller":false,"calls":[]},{"id":225,"isstartcaller":false,"calls":[174,302]}]
20,livelock,184721914,0.0855074,61573971,0.028502466,435,[{"id":643,"isstartcaller":true,"calls":[261]},{"id":162,"isstartcaller":false,"calls":[862,831]},{"id":476,"isstartcaller":true,"calls":[]},{"id":702,"isstartcaller":false,"calls":[]},{"id":375,"isstartcaller":true,"calls":[131]},{"id":771,"isstartcaller":false,"calls":[597,131]},{"id":973,"isstartcaller":false,"calls":[167,162]},{"id":556,"isstartcaller":false,"calls":[661]},{"id":590,"isstartcaller":false,"calls":[]},{"id":889,"isstartcaller":false,"calls":[]},{"id":463,"isstartcaller":false,"calls":[661]},{"id":597,"isstartcaller":false,"calls":[]},{"id":230,"isstartcaller":false,"calls":[]},{"id":831,"isstartcaller":false,"calls":[]},{"id":167,"isstartcaller":false,"calls":[771]},{"id":509,"isstartcaller":false,"calls":[]},{"id":131,"isstartcaller":false,"calls":[973]},{"id":661,"isstartcaller":false,"calls":[702,973]},{"id":261,"isstartcaller":false,"calls":[]},{"id":862,"isstartcaller":false,"calls":[831,230]}]
20,livelock,2728364594,0.85292053,56840929,0.017769178,63,[{"id":606,"isstartcaller":false,"calls":[]},{"id":362,"isstartcaller":false,"calls":[]},{"id":153,"isstartcaller":true,"calls":[362]},{"id":918,"isstartcaller":true,"calls":[606]},{"id":701,"isstartcaller":true,"calls":[606]},{"id":594,"isstartcaller":false,"calls":[320,606]},{"id":711,"isstartcaller":false,"calls":[988]},{"id":320,"isstartcaller":false,"calls":[800,749]},{"id":166,"isstartcaller":false,"calls":[800]},{"id":636,"isstartcaller":false,"calls":[141]},{"id":867,"isstartcaller":false,"calls":[]},{"id":988,"isstartcaller":false,"calls":[166,880]},{"id":528,"isstartcaller":false,"calls":[606]},{"id":342,"isstartcaller":false,"calls":[362]},{"id":749,"isstartcaller":false,"calls":[302]},{"id":800,"isstartcaller":false,"calls":[711]},{"id":810,"isstartcaller":false,"calls":[880,166]},{"id":141,"isstartcaller":false,"calls":[749]},{"id":302,"isstartcaller":false,"calls":[]},{"id":880,"isstartcaller":false,"calls":[141,800]}]
20,normal,2963345808,1.1998554,59266916,0.02399711,264,[{"id":143,"isstartcaller":false,"calls":[366,447]},{"id":912,"isstartcaller":false,"calls":[]},{"id":148,"isstartcaller":false,"calls":[]},{"id":588,"isstartcaller":false,"calls":[704,395]},{"id":127,"isstartcaller":true,"calls":[704]},{"id":967,"isstartcaller":true,"calls":[395,148]},{"id":489,"isstartcaller":false,"calls":[]},{"id":447,"isstartcaller":false,"calls":[345,489]},{"id":431,"isstartcaller":true,"calls":[912,405]},{"id":704,"isstartcaller":false,"calls":[]},{"id":395,"isstartcaller":false,"calls":[]},{"id":710,"isstartcaller":false,"calls":[]},{"id":684,"isstartcaller":false,"calls":[954,143]},{"id":366,"isstartcaller":false,"calls":[446]},{"id":345,"isstartcaller":false,"calls":[954,148]},{"id":446,"isstartcaller":false,"calls":[]},{"id":153,"isstartcaller":false,"calls":[704]},{"id":405,"isstartcaller":false,"calls":[446,366]},{"id":734,"isstartcaller":false,"calls":[588]},{"id":954,"isstartcaller":false,"calls":[447]}]
20,livelock,1409556652,6.4166756,88097291,0.40104222,11636,[{"id":729,"isstartcaller":false,"calls":[867,278]},{"id":100,"isstartcaller":true,"calls":[138,910]},{"id":138,"isstartcaller":false,"calls":[202,202]},{"id":820,"isstartcaller":false,"calls":[]},{"id":640,"isstartcaller":false,"calls":[]},{"id":395,"isstartcaller":true,"calls":[918]},{"id":918,"isstartcaller":false,"calls":[993,820]},{"id":379,"isstartcaller":true,"calls":[867]},{"id":535,"isstartcaller":false,"calls":[868]},{"id":910,"isstartcaller":false,"calls":[867,278]},{"id":639,"isstartcaller":false,"calls":[867,634]},{"id":744,"isstartcaller":false,"calls":[]},{"id":634,"isstartcaller":false,"calls":[138]},{"id":993,"isstartcaller":false,"calls":[729,639]},{"id":867,"isstartcaller":false,"calls":[868]},{"id":174,"isstartcaller":false,"calls":[]},{"id":202,"isstartcaller":false,"calls":[639]},{"id":278,"isstartcaller":false,"calls":[918,744]},{"id":754,"isstartcaller":false,"calls":[729]},{"id":868,"isstartcaller":false,"calls":[640]}]
20,normal,2918320974,0.9428017,57221980,0.018486308,122,[{"id":685,"isstartcaller":true,"calls":[]},{"id":603,"isstartcaller":false,"calls":[955]},{"id":825,"isstartcaller":false,"calls":[955,127]},{"id":347,"isstartcaller":true,"calls":[]},{"id":195,"isstartcaller":false,"calls":[603,191]},{"id":542,"isstartcaller":false,"calls":[191,191]},{"id":127,"isstartcaller":false,"calls":[]},{"id":198,"isstartcaller":true,"calls":[825,680]},{"id":579,"isstartcaller":false,"calls":[542]},{"id":202,"isstartcaller":false,"calls":[127]},{"id":374,"isstartcaller":false,"calls":[]},{"id":680,"isstartcaller":false,"calls":[134]},{"id":507,"isstartcaller":false,"calls":[127,195]},{"id":955,"isstartcaller":false,"calls":[]},{"id":134,"isstartcaller":false,"calls":[407,781]},{"id":191,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[407,407]},{"id":407,"isstartcaller":false,"calls":[374,781]},{"id":687,"isstartcaller":false,"calls":[825]},{"id":781,"isstartcaller":false,"calls":[579]}]
20,livelock,127482886,0.068634406,63741443,0.034317203,613,[{"id":200,"isstartcaller":true,"calls":[]},{"id":192,"isstartcaller":false,"calls":[984,583]},{"id":474,"isstartcaller":false,"calls":[981]},{"id":702,"isstartcaller":false,"calls":[789]},{"id":121,"isstartcaller":true,"calls":[981]},{"id":984,"isstartcaller":false,"calls":[522,517]},{"id":382,"isstartcaller":false,"calls":[641]},{"id":259,"isstartcaller":false,"calls":[474]},{"id":789,"isstartcaller":false,"calls":[192]},{"id":517,"isstartcaller":false,"calls":[]},{"id":685,"isstartcaller":false,"calls":[474,259]},{"id":981,"isstartcaller":false,"calls":[168,242]},{"id":124,"isstartcaller":true,"calls":[702,641]},{"id":242,"isstartcaller":false,"calls":[]},{"id":641,"isstartcaller":false,"calls":[]},{"id":168,"isstartcaller":false,"calls":[583,382]},{"id":557,"isstartcaller":false,"calls":[789,685]},{"id":617,"isstartcaller":false,"calls":[557]},{"id":583,"isstartcaller":false,"calls":[]},{"id":522,"isstartcaller":false,"calls":[]}]
20,normal,2902158924,1.0148576,58043178,0.020297153,167,[{"id":427,"isstartcaller":false,"calls":[727]},{"id":278,"isstartcaller":false,"calls":[683,311]},{"id":295,"isstartcaller":false,"calls":[520]},{"id":352,"isstartcaller":true,"calls":[]},{"id":824,"isstartcaller":false,"calls":[337,555]},{"id":311,"isstartcaller":false,"calls":[]},{"id":121,"isstartcaller":true,"calls":[727]},{"id":897,"isstartcaller":false,"calls":[727,427]},{"id":727,"isstartcaller":false,"calls":[]},{"id":397,"isstartcaller":true,"calls":[382,683]},{"id":382,"isstartcaller":false,"calls":[824]},{"id":720,"isstartcaller":false,"calls":[]},{"id":683,"isstartcaller":false,"calls":[]},{"id":555,"isstartcaller":false,"calls":[278,342]},{"id":342,"isstartcaller":false,"calls":[278]},{"id":287,"isstartcaller":false,"calls":[555,897]},{"id":510,"isstartcaller":false,"calls":[427,295]},{"id":481,"isstartcaller":false,"calls":[824]},{"id":337,"isstartcaller":false,"calls":[295]},{"id":520,"isstartcaller":false,"calls":[]}]
20,normal,2827517020,0.82041585,56550340,0.016408317,41,[{"id":368,"isstartcaller":false,"calls":[]},{"id":830,"isstartcaller":false,"calls":[274]},{"id":512,"isstartcaller":true,"calls":[]},{"id":763,"isstartcaller":true,"calls":[164,921]},{"id":666,"isstartcaller":true,"calls":[]},{"id":934,"isstartcaller":false,"calls":[830]},{"id":247,"isstartcaller":false,"calls":[830,870]},{"id":870,"isstartcaller":false,"calls":[584,164]},{"id":817,"isstartcaller":false,"calls":[222,830]},{"id":274,"isstartcaller":false,"calls":[]},{"id":861,"isstartcaller":false,"calls":[257,870]},{"id":257,"isstartcaller":false,"calls":[738,934]},{"id":584,"isstartcaller":false,"calls":[164]},{"id":310,"isstartcaller":false,"calls":[830]},{"id":164,"isstartcaller":false,"calls":[921]},{"id":139,"isstartcaller":false,"calls":[586]},{"id":921,"isstartcaller":false,"calls":[368,274]},{"id":738,"isstartcaller":false,"calls":[]},{"id":222,"isstartcaller":false,"calls":[]},{"id":586,"isstartcaller":false,"calls":[]}]
20,livelock,3680551582,3.523081,81790035,0.07829069,1930,[{"id":222,"isstartcaller":false,"calls":[904]},{"id":115,"isstartcaller":false,"calls":[815]},{"id":265,"isstartcaller":true,"calls":[316]},{"id":565,"isstartcaller":false,"calls":[343,149]},{"id":762,"isstartcaller":true,"calls":[853,565]},{"id":961,"isstartcaller":true,"calls":[815]},{"id":505,"isstartcaller":false,"calls":[]},{"id":253,"isstartcaller":false,"calls":[814]},{"id":105,"isstartcaller":false,"calls":[149]},{"id":330,"isstartcaller":false,"calls":[814,222]},{"id":192,"isstartcaller":false,"calls":[330,505]},{"id":148,"isstartcaller":false,"calls":[222]},{"id":853,"isstartcaller":false,"calls":[]},{"id":815,"isstartcaller":false,"calls":[222,505]},{"id":343,"isstartcaller":false,"calls":[]},{"id":316,"isstartcaller":false,"calls":[814]},{"id":407,"isstartcaller":false,"calls":[]},{"id":149,"isstartcaller":false,"calls":[253,115]},{"id":814,"isstartcaller":false,"calls":[853]},{"id":904,"isstartcaller":false,"calls":[]}]
20,normal,2856591464,0.89974946,57131829,0.017994989,77,[{"id":903,"isstartcaller":false,"calls":[290]},{"id":287,"isstartcaller":true,"calls":[876]},{"id":290,"isstartcaller":false,"calls":[126,140]},{"id":808,"isstartcaller":false,"calls":[]},{"id":850,"isstartcaller":false,"calls":[126]},{"id":343,"isstartcaller":false,"calls":[270]},{"id":174,"isstartcaller":true,"calls":[666,126]},{"id":422,"isstartcaller":true,"calls":[]},{"id":315,"isstartcaller":false,"calls":[808]},{"id":765,"isstartcaller":false,"calls":[]},{"id":601,"isstartcaller":false,"calls":[175,765]},{"id":467,"isstartcaller":false,"calls":[175]},{"id":666,"isstartcaller":false,"calls":[850,315]},{"id":415,"isstartcaller":false,"calls":[467,765]},{"id":270,"isstartcaller":false,"calls":[]},{"id":876,"isstartcaller":false,"calls":[]},{"id":140,"isstartcaller":false,"calls":[903,343]},{"id":175,"isstartcaller":false,"calls":[876,765]},{"id":126,"isstartcaller":false,"calls":[]},{"id":120,"isstartcaller":false,"calls":[850,808]}]
20,normal,2825195524,1.1962135,60110543,0.025451351,301,[{"id":409,"isstartcaller":true,"calls":[899]},{"id":961,"isstartcaller":true,"calls":[569]},{"id":229,"isstartcaller":true,"calls":[818]},{"id":429,"isstartcaller":false,"calls":[281]},{"id":818,"isstartcaller":false,"calls":[]},{"id":997,"isstartcaller":false,"calls":[831]},{"id":268,"isstartcaller":false,"calls":[]},{"id":515,"isstartcaller":false,"calls":[788]},{"id":831,"isstartcaller":false,"calls":[195,389]},{"id":899,"isstartcaller":false,"calls":[869,997]},{"id":363,"isstartcaller":false,"calls":[]},{"id":869,"isstartcaller":false,"calls":[]},{"id":980,"isstartcaller":false,"calls":[899,281]},{"id":389,"isstartcaller":false,"calls":[]},{"id":281,"isstartcaller":false,"calls":[]},{"id":628,"isstartcaller":false,"calls":[899,997]},{"id":995,"isstartcaller":false,"calls":[]},{"id":788,"isstartcaller":false,"calls":[268]},{"id":195,"isstartcaller":false,"calls":[]},{"id":569,"isstartcaller":false,"calls":[363]}]
20,livelock,2657232772,1.3884714,63267447,0.03305884,559,[{"id":852,"isstartcaller":false,"calls":[881]},{"id":380,"isstartcaller":true,"calls":[621,853]},{"id":857,"isstartcaller":true,"calls":[794]},{"id":794,"isstartcaller":false,"calls":[467]},{"id":368,"isstartcaller":true,"calls":[621]},{"id":116,"isstartcaller":false,"calls":[]},{"id":594,"isstartcaller":false,"calls":[338,852]},{"id":221,"isstartcaller":false,"calls":[121]},{"id":621,"isstartcaller":false,"calls":[853]},{"id":934,"isstartcaller":false,"calls":[]},{"id":603,"isstartcaller":false,"calls":[621]},{"id":881,"isstartcaller":false,"calls":[788,338]},{"id":121,"isstartcaller":false,"calls":[794]},{"id":338,"isstartcaller":false,"calls":[467]},{"id":854,"isstartcaller":false,"calls":[934,467]},{"id":853,"isstartcaller":false,"calls":[338]},{"id":467,"isstartcaller":false,"calls":[]},{"id":869,"isstartcaller":false,"calls":[]},{"id":788,"isstartcaller":false,"calls":[]},{"id":718,"isstartcaller":false,"calls":[934]}]
20,livelock,58849336,0.0225749,58849336,0.0225749,249,[{"id":564,"isstartcaller":false,"calls":[]},{"id":309,"isstartcaller":false,"calls":[662]},{"id":767,"isstartcaller":false,"calls":[564,238]},{"id":582,"isstartcaller":false,"calls":[564,288]},{"id":554,"isstartcaller":true,"calls":[]},{"id":768,"isstartcaller":false,"calls":[379,379]},{"id":608,"isstartcaller":true,"calls":[]},{"id":662,"isstartcaller":false,"calls":[]},{"id":488,"isstartcaller":true,"calls":[379]},{"id":912,"isstartcaller":false,"calls":[]},{"id":238,"isstartcaller":false,"calls":[768]},{"id":184,"isstartcaller":false,"calls":[]},{"id":903,"isstartcaller":false,"calls":[772,309]},{"id":552,"isstartcaller":false,"calls":[]},{"id":105,"isstartcaller":false,"calls":[886]},{"id":772,"isstartcaller":false,"calls":[]},{"id":288,"isstartcaller":false,"calls":[767,954]},{"id":379,"isstartcaller":false,"calls":[582]},{"id":886,"isstartcaller":false,"calls":[564]},{"id":954,"isstartcaller":false,"calls":[]}]
20,normal,2708484346,0.92428565,57627327,0.019665653,112,[{"id":113,"isstartcaller":false,"calls":[343,769]},{"id":343,"isstartcaller":false,"calls":[540]},{"id":946,"isstartcaller":true,"calls":[195]},{"id":617,"isstartcaller":true,"calls":[113]},{"id":814,"isstartcaller":true,"calls":[]},{"id":686,"isstartcaller":false,"calls":[847,769]},{"id":847,"isstartcaller":false,"calls":[402,612]},{"id":198,"isstartcaller":false,"calls":[]},{"id":487,"isstartcaller":false,"calls":[836,836]},{"id":195,"isstartcaller":false,"calls":[198]},{"id":612,"isstartcaller":false,"calls":[]},{"id":769,"isstartcaller":false,"calls":[540]},{"id":761,"isstartcaller":false,"calls":[172]},{"id":852,"isstartcaller":false,"calls":[]},{"id":824,"isstartcaller":false,"calls":[540]},{"id":100,"isstartcaller":false,"calls":[769]},{"id":540,"isstartcaller":false,"calls":[]},{"id":172,"isstartcaller":false,"calls":[198]},{"id":402,"isstartcaller":false,"calls":[612]},{"id":836,"isstartcaller":false,"calls":[]}]
20,normal,2768897730,0.84713835,56508117,0.017288538,39,[{"id":233,"isstartcaller":true,"calls":[]},{"id":150,"isstartcaller":false,"calls":[]},{"id":688,"isstartcaller":true,"calls":[873]},{"id":343,"isstartcaller":false,"calls":[]},{"id":555,"isstartcaller":false,"calls":[]},{"id":327,"isstartcaller":false,"calls":[]},{"id":776,"isstartcaller":true,"calls":[261]},{"id":873,"isstartcaller":false,"calls":[]},{"id":466,"isstartcaller":false,"calls":[]},{"id":878,"isstartcaller":false,"calls":[803,645]},{"id":560,"isstartcaller":false,"calls":[704,861]},{"id":704,"isstartcaller":false,"calls":[]},{"id":803,"isstartcaller":false,"calls":[150]},{"id":645,"isstartcaller":false,"calls":[343,704]},{"id":570,"isstartcaller":false,"calls":[320,555]},{"id":261,"isstartcaller":false,"calls":[]},{"id":780,"isstartcaller":false,"calls":[803]},{"id":861,"isstartcaller":false,"calls":[327]},{"id":320,"isstartcaller":false,"calls":[]},{"id":304,"isstartcaller":false,"calls":[]}]
20,livelock,3067128874,1.930534,66676715,0.04196813,801,[{"id":906,"isstartcaller":false,"calls":[339,907]},{"id":926,"isstartcaller":false,"calls":[358,954]},{"id":946,"isstartcaller":true,"calls":[427,411]},{"id":173,"isstartcaller":true,"calls":[205]},{"id":954,"isstartcaller":false,"calls":[411]},{"id":907,"isstartcaller":false,"calls":[]},{"id":629,"isstartcaller":false,"calls":[690]},{"id":427,"isstartcaller":false,"calls":[629]},{"id":358,"isstartcaller":false,"calls":[907]},{"id":961,"isstartcaller":true,"calls":[690]},{"id":839,"isstartcaller":false,"calls":[156,743]},{"id":205,"isstartcaller":false,"calls":[358]},{"id":411,"isstartcaller":false,"calls":[205,690]},{"id":354,"isstartcaller":false,"calls":[156]},{"id":339,"isstartcaller":false,"calls":[907,156]},{"id":797,"isstartcaller":false,"calls":[954,906]},{"id":156,"isstartcaller":false,"calls":[926,205]},{"id":690,"isstartcaller":false,"calls":[743]},{"id":743,"isstartcaller":false,"calls":[]},{"id":164,"isstartcaller":false,"calls":[906]}]
20,livelock,182169456,0.0813457,60723152,0.027115233,393,[{"id":493,"isstartcaller":false,"calls":[]},{"id":464,"isstartcaller":true,"calls":[847]},{"id":511,"isstartcaller":true,"calls":[]},{"id":847,"isstartcaller":false,"calls":[]},{"id":322,"isstartcaller":true,"calls":[123]},{"id":534,"isstartcaller":false,"calls":[400,400]},{"id":812,"isstartcaller":false,"calls":[522]},{"id":715,"isstartcaller":false,"calls":[400]},{"id":271,"isstartcaller":false,"calls":[441,579]},{"id":399,"isstartcaller":false,"calls":[]},{"id":123,"isstartcaller":false,"calls":[243]},{"id":579,"isstartcaller":false,"calls":[522,123]},{"id":522,"isstartcaller":false,"calls":[534]},{"id":709,"isstartcaller":false,"calls":[123]},{"id":243,"isstartcaller":false,"calls":[493,522]},{"id":436,"isstartcaller":false,"calls":[812]},{"id":928,"isstartcaller":false,"calls":[]},{"id":466,"isstartcaller":false,"calls":[493,243]},{"id":400,"isstartcaller":false,"calls":[436,928]},{"id":441,"isstartcaller":false,"calls":[812,493]}]
20,livelock,4744490148,5.6177754,96826330,0.114648476,3102,[{"id":920,"isstartcaller":false,"calls":[607]},{"id":453,"isstartcaller":false,"calls":[718,213]},{"id":683,"isstartcaller":false,"calls":[920]},{"id":877,"isstartcaller":true,"calls":[124]},{"id":624,"isstartcaller":true,"calls":[619]},{"id":607,"isstartcaller":false,"calls":[453]},{"id":496,"isstartcaller":false,"calls":[]},{"id":213,"isstartcaller":false,"calls":[314,607]},{"id":124,"isstartcaller":false,"calls":[379]},{"id":619,"isstartcaller":false,"calls":[]},{"id":379,"isstartcaller":false,"calls":[496,722]},{"id":344,"isstartcaller":false,"calls":[]},{"id":722,"isstartcaller":false,"calls":[213,607]},{"id":684,"isstartcaller":true,"calls":[683]},{"id":718,"isstartcaller":false,"calls":[855]},{"id":314,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":false,"calls":[718,722]},{"id":574,"isstartcaller":false,"calls":[453]},{"id":699,"isstartcaller":false,"calls":[607]},{"id":855,"isstartcaller":false,"calls":[344]}]
20,livelock,4411989028,4.6560307,86509589,0.09129472,2281,[{"id":898,"isstartcaller":true,"calls":[264,693]},{"id":850,"isstartcaller":false,"calls":[264,715]},{"id":360,"isstartcaller":false,"calls":[202,311]},{"id":773,"isstartcaller":false,"calls":[896]},{"id":560,"isstartcaller":true,"calls":[202,311]},{"id":780,"isstartcaller":true,"calls":[202]},{"id":896,"isstartcaller":false,"calls":[]},{"id":264,"isstartcaller":false,"calls":[360]},{"id":715,"isstartcaller":false,"calls":[896,368]},{"id":608,"isstartcaller":false,"calls":[314,773]},{"id":311,"isstartcaller":false,"calls":[526]},{"id":694,"isstartcaller":false,"calls":[202]},{"id":599,"isstartcaller":false,"calls":[360]},{"id":357,"isstartcaller":false,"calls":[715,599]},{"id":693,"isstartcaller":false,"calls":[202,202]},{"id":526,"isstartcaller":false,"calls":[850]},{"id":368,"isstartcaller":false,"calls":[311]},{"id":202,"isstartcaller":false,"calls":[]},{"id":649,"isstartcaller":false,"calls":[]},{"id":314,"isstartcaller":false,"calls":[368,693]}]
20,livelock,2688759828,0.8532781,57207656,0.018154854,79,[{"id":869,"isstartcaller":false,"calls":[]},{"id":715,"isstartcaller":true,"calls":[552]},{"id":208,"isstartcaller":true,"calls":[343]},{"id":650,"isstartcaller":true,"calls":[]},{"id":383,"isstartcaller":false,"calls":[]},{"id":757,"isstartcaller":false,"calls":[285]},{"id":813,"isstartcaller":false,"calls":[462]},{"id":248,"isstartcaller":false,"calls":[]},{"id":578,"isstartcaller":false,"calls":[]},{"id":244,"isstartcaller":false,"calls":[869]},{"id":669,"isstartcaller":false,"calls":[343]},{"id":462,"isstartcaller":false,"calls":[]},{"id":458,"isstartcaller":false,"calls":[]},{"id":343,"isstartcaller":false,"calls":[869,248]},{"id":392,"isstartcaller":false,"calls":[757]},{"id":273,"isstartcaller":false,"calls":[285,685]},{"id":685,"isstartcaller":false,"calls":[]},{"id":157,"isstartcaller":false,"calls":[]},{"id":552,"isstartcaller":false,"calls":[248]},{"id":285,"isstartcaller":false,"calls":[813]}]
20,normal,2869058900,0.9248378,57381178,0.018496757,99,[{"id":807,"isstartcaller":true,"calls":[848,448]},{"id":705,"isstartcaller":true,"calls":[]},{"id":600,"isstartcaller":true,"calls":[561]},{"id":549,"isstartcaller":false,"calls":[475,579]},{"id":485,"isstartcaller":false,"calls":[151,151]},{"id":448,"isstartcaller":false,"calls":[549,280]},{"id":579,"isstartcaller":false,"calls":[]},{"id":597,"isstartcaller":false,"calls":[]},{"id":151,"isstartcaller":false,"calls":[448]},{"id":483,"isstartcaller":false,"calls":[]},{"id":848,"isstartcaller":false,"calls":[]},{"id":561,"isstartcaller":false,"calls":[]},{"id":698,"isstartcaller":false,"calls":[435,328]},{"id":435,"isstartcaller":false,"calls":[448,579]},{"id":972,"isstartcaller":false,"calls":[]},{"id":280,"isstartcaller":false,"calls":[483]},{"id":475,"isstartcaller":false,"calls":[]},{"id":626,"isstartcaller":false,"calls":[]},{"id":328,"isstartcaller":false,"calls":[]},{"id":486,"isstartcaller":false,"calls":[]}]
20,normal,2913506008,0.94407004,57127569,0.018511178,92,[{"id":828,"isstartcaller":true,"calls":[540,846]},{"id":592,"isstartcaller":true,"calls":[]},{"id":540,"isstartcaller":false,"calls":[]},{"id":974,"isstartcaller":false,"calls":[]},{"id":111,"isstartcaller":false,"calls":[]},{"id":812,"isstartcaller":false,"calls":[]},{"id":366,"isstartcaller":true,"calls":[540,519]},{"id":317,"isstartcaller":false,"calls":[974,974]},{"id":212,"isstartcaller":false,"calls":[]},{"id":370,"isstartcaller":false,"calls":[]},{"id":330,"isstartcaller":false,"calls":[]},{"id":691,"isstartcaller":false,"calls":[111,540]},{"id":143,"isstartcaller":false,"calls":[846]},{"id":846,"isstartcaller":false,"calls":[]},{"id":777,"isstartcaller":false,"calls":[143]},{"id":844,"isstartcaller":false,"calls":[]},{"id":685,"isstartcaller":false,"calls":[]},{"id":519,"isstartcaller":false,"calls":[812]},{"id":898,"isstartcaller":false,"calls":[]},{"id":371,"isstartcaller":false,"calls":[]}]
