30,livelock,765465324,0.6814856,127577554,0.113580935,735
30,livelock,734525300,0.6028755,122420883,0.100479245,427
30,livelock,10089406784,9.453379,131031257,0.12277115,834
30,normal,9390224992,6.769994,115928704,0.08358017,30
30,livelock,10584303928,10.642514,137458493,0.13821447,1351
30,normal,9269143256,6.7191825,115864291,0.083989784,20
30,livelock,8350284016,6.8657465,122798294,0.10096686,438
30,livelock,9538122460,31.253588,127174966,0.4167145,7927
30,livelock,968857256,1.2079233,161476209,0.20132054,2743
30,livelock,1305378780,1.8806442,186482683,0.26866347,4228
30,normal,9632684744,7.353569,118922034,0.0907848,230
30,normal,9606209040,7.428209,120077613,0.09285261,292
30,normal,9568576588,7.244106,118130575,0.0894334,139
30,livelock,12823331472,16.046936,166536772,0.20840177,2738
30,livelock,12228608620,50.559837,152857608,0.63199794,13257
30,normal,9423983436,6.9175367,116345475,0.08540169,51
30,normal,9265219304,6.6172075,115815241,0.082715094,20
30,normal,9464768992,6.914713,116849000,0.08536682,65
30,normal,9468723536,6.895302,116897821,0.08512718,79
30,normal,9388794092,7.1902843,118845495,0.091016255,205
30,livelock,8996383748,8.500469,132299761,0.1250069,1026
30,livelock,520072360,0.4798516,130018090,0.1199629,797
30,livelock,1454780606,9.295934,161642290,1.0328815,21168
30,normal,9452474916,6.9249845,116697221,0.08549363,80
30,normal,8969462908,6.5008726,116486531,0.08442692,60
30,livelock,246539992,0.20228371,123269996,0.101141855,404
30,normal,9429595792,6.878611,116414763,0.08492112,53
30,normal,9337306416,7.2800527,119709057,0.09333401,214
30,normal,9482409740,7.0546203,117066787,0.087094076,85
30,normal,9163986328,6.606263,115999827,0.08362358,29
30,livelock,11433549140,12.542245,146583963,0.16079801,1838
30,normal,9252472140,6.824113,117119901,0.086381175,129
30,normal,9374002184,7.136567,118658255,0.09033629,201
30,livelock,10428817904,10.379697,137221288,0.13657495,1330
30,normal,18665737288,13.37325,115936256,0.08306366,24
30,livelock,8948387760,7.304288,122580654,0.10005874,449
30,normal,9424468528,7.0464077,117805857,0.08808009,166
30,normal,9317332704,6.754972,116466659,0.08443715,43
30,normal,18655667656,13.498328,115873712,0.08384055,27
30,normal,9226249008,6.7253866,116787962,0.085131474,77
30,normal,10548470380,10.944863,136993122,0.14214109,1409
30,livelock,923570624,1.090555,153928437,0.18175916,2366
30,livelock,9044494000,6.7755113,117460961,0.08799365,135
30,normal,9607998972,8.046735,123179474,0.103163265,456
30,livelock,118789024,0.0894877,118789024,0.0894877,197
30,normal,9484060432,6.984593,117087166,0.08622954,68
30,livelock,184870224,0.2580056,184870224,0.2580056,4163
30,livelock,239252160,0.1885201,119626080,0.09426005,202
30,normal,9536970200,7.1561594,117740373,0.08834764,145,[{"id":525,"isstartcaller":false,"calls":[]},{"id":988,"isstartcaller":true,"calls":[]},{"id":331,"isstartcaller":false,"calls":[314,325]},{"id":871,"isstartcaller":true,"calls":[297,185]},{"id":523,"isstartcaller":true,"calls":[555,325]},{"id":144,"isstartcaller":false,"calls":[]},{"id":712,"isstartcaller":false,"calls":[689,689]},{"id":100,"isstartcaller":false,"calls":[726,317]},{"id":887,"isstartcaller":false,"calls":[100]},{"id":608,"isstartcaller":false,"calls":[]},{"id":325,"isstartcaller":false,"calls":[863,977]},{"id":317,"isstartcaller":false,"calls":[]},{"id":977,"isstartcaller":false,"calls":[]},{"id":361,"isstartcaller":false,"calls":[331]},{"id":343,"isstartcaller":false,"calls":[712]},{"id":486,"isstartcaller":false,"calls":[]},{"id":185,"isstartcaller":false,"calls":[]},{"id":726,"isstartcaller":false,"calls":[343]},{"id":112,"isstartcaller":false,"calls":[144]},{"id":314,"isstartcaller":false,"calls":[608]},{"id":673,"isstartcaller":false,"calls":[185,100]},{"id":679,"isstartcaller":false,"calls":[525]},{"id":689,"isstartcaller":false,"calls":[]},{"id":923,"isstartcaller":false,"calls":[]},{"id":320,"isstartcaller":false,"calls":[]},{"id":901,"isstartcaller":false,"calls":[]},{"id":297,"isstartcaller":false,"calls":[555]},{"id":303,"isstartcaller":false,"calls":[901,314]},{"id":863,"isstartcaller":false,"calls":[]},{"id":555,"isstartcaller":false,"calls":[]}]
30,normal,18744511264,13.220031,115706860,0.08160513,11,[{"id":549,"isstartcaller":true,"calls":[]},{"id":408,"isstartcaller":true,"calls":[]},{"id":169,"isstartcaller":true,"calls":[]},{"id":679,"isstartcaller":false,"calls":[815]},{"id":897,"isstartcaller":false,"calls":[748,815]},{"id":560,"isstartcaller":false,"calls":[127,885]},{"id":127,"isstartcaller":false,"calls":[735,771]},{"id":210,"isstartcaller":false,"calls":[940]},{"id":279,"isstartcaller":false,"calls":[679]},{"id":925,"isstartcaller":false,"calls":[]},{"id":675,"isstartcaller":false,"calls":[815,741]},{"id":537,"isstartcaller":false,"calls":[]},{"id":885,"isstartcaller":false,"calls":[993]},{"id":248,"isstartcaller":false,"calls":[]},{"id":815,"isstartcaller":false,"calls":[]},{"id":636,"isstartcaller":false,"calls":[334,940]},{"id":771,"isstartcaller":false,"calls":[]},{"id":993,"isstartcaller":false,"calls":[656,127]},{"id":748,"isstartcaller":false,"calls":[771,502]},{"id":990,"isstartcaller":false,"calls":[560,279]},{"id":741,"isstartcaller":false,"calls":[885]},{"id":735,"isstartcaller":false,"calls":[279,210]},{"id":502,"isstartcaller":false,"calls":[]},{"id":832,"isstartcaller":false,"calls":[]},{"id":442,"isstartcaller":false,"calls":[679]},{"id":838,"isstartcaller":false,"calls":[]},{"id":656,"isstartcaller":false,"calls":[442]},{"id":351,"isstartcaller":false,"calls":[]},{"id":940,"isstartcaller":false,"calls":[334,679]},{"id":334,"isstartcaller":false,"calls":[502,748]}]
