4;livelock;126064592;282;14007177;0.088016234;45;[{"id":234,"isstartcaller":true,"calls":[231]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":231,"isstartcaller":false,"calls":[]}]; init initialize invoke.232 request.234 invoke.234 request.231 invoke.231 invoke.234 request.231 invoke.231
4;livelock;344087284;285;38231920;0.0878357;23;[{"id":231,"isstartcaller":false,"calls":[]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":221,"isstartcaller":true,"calls":[231]}]; init initialize invoke.221 request.231 invoke.231 invoke.234 request.231 invoke.231
error;[{"id":272,"isstartcaller":false,"calls":[]},{"id":271,"isstartcaller":false,"calls":[272,273]},{"id":275,"isstartcaller":false},{"id":273,"isstartcaller":false,"calls":[275]}]
error;[{"id":271,"isstartcaller":false,"calls":[274,272,273,261,211]},{"id":223,"isstartcaller":false,"calls":[211,225,271]},{"id":225,"isstartcaller":false},{"id":274,"isstartcaller":false},{"id":272,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[]},{"id":261,"isstartcaller":false,"calls":[]},{"id":211,"isstartcaller":false,"calls":[]}]
5;livelock;799201658;322;66600138;0.066015415;23;[{"id":211,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[211,271]},{"id":216,"isstartcaller":true,"calls":[211]},{"id":213,"isstartcaller":true,"calls":[211]},{"id":271,"isstartcaller":false,"calls":[211]}]; init initialize invoke.213 request.211 invoke.211 invoke.216 request.211 invoke.211
7;normal;1143143214;476;81653087;0.10479344;16;[{"id":223,"isstartcaller":false,"calls":[211,225,271]},{"id":221,"isstartcaller":true,"calls":[223,222,231]},{"id":211,"isstartcaller":false,"calls":[]},{"id":225,"isstartcaller":false},{"id":271,"isstartcaller":false,"calls":[211]},{"id":222,"isstartcaller":false},{"id":231,"isstartcaller":false,"calls":[]}];
5;livelock;1103576590;329;91964716;0.06548916;23;[{"id":211,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[211,271]},{"id":216,"isstartcaller":true,"calls":[211]},{"id":213,"isstartcaller":true,"calls":[211]},{"id":271,"isstartcaller":false,"calls":[211]}]; init initialize invoke.213 request.211 invoke.211 invoke.216 request.211 invoke.211
6;livelock;1136070720;540;75738048;0.109713666;20;[{"id":268,"isstartcaller":false,"calls":[221]},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":264,"isstartcaller":false,"calls":[268]},{"id":221,"isstartcaller":true,"calls":[]},{"id":263,"isstartcaller":false},{"id":266,"isstartcaller":false}]; init initialize invoke.221 invoke.267 request.268 invoke.268 request.221 invoke.221
error;[{"id":261,"isstartcaller":false,"calls":[264,265]},{"id":271,"isstartcaller":false,"calls":[274,272,273,261,211]},{"id":264,"isstartcaller":false,"calls":[]},{"id":265,"isstartcaller":false},{"id":274,"isstartcaller":false},{"id":272,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[]},{"id":211,"isstartcaller":false,"calls":[]}]
5;livelock;356296626;494;29691386;0.117866814;26;[{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,266]},{"id":264,"isstartcaller":false,"calls":[]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":261,"isstartcaller":false,"calls":[264]}]; init initialize invoke.262 request.264 invoke.264 invoke.267 request.264 invoke.264
4;livelock;329443634;246;36604848;0.027018888;23;[{"id":264,"isstartcaller":false,"calls":[]},{"id":267,"isstartcaller":true,"calls":[264]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":261,"isstartcaller":false,"calls":[264]}]; init initialize invoke.262 request.264 invoke.264 invoke.267 request.264 invoke.264
5;normal;301349160;213;30134916;0.032134943;15;[{"id":263,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":264,"isstartcaller":false,"calls":[268]},{"id":266,"isstartcaller":false},{"id":268,"isstartcaller":false,"calls":[]}];
8;normal;928538914;541;58033682;0.106881976;5;[{"id":271,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[]},{"id":221,"isstartcaller":true,"calls":[]},{"id":268,"isstartcaller":false,"calls":[221]},{"id":267,"isstartcaller":false,"calls":[268]},{"id":261,"isstartcaller":false,"calls":[264]},{"id":264,"isstartcaller":false,"calls":[]},{"id":262,"isstartcaller":false,"calls":[]}];
4;normal;519631480;262;64953935;0.05824433;12;[{"id":234,"isstartcaller":true,"calls":[231]},{"id":231,"isstartcaller":false,"calls":[235]},{"id":235,"isstartcaller":false},{"id":233,"isstartcaller":false,"calls":[231]}];
4;normal;1670495208;613;208811901;0.13826701;5;[{"id":232,"isstartcaller":true,"calls":[]},{"id":276,"isstartcaller":false},{"id":272,"isstartcaller":false,"calls":[276]},{"id":275,"isstartcaller":false}];
error;;;;;;;[{"id":274,"isstartcaller":false},{"id":271,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[]},{"id":225,"isstartcaller":false}]
error;;;;;;;[{"id":224,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[]},{"id":211,"isstartcaller":false,"calls":[]},{"id":212,"isstartcaller":false},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false}]
4;normal;141816700;364;17727088;0.101504974;5;[{"id":222,"isstartcaller":false},{"id":221,"isstartcaller":true,"calls":[]},{"id":268,"isstartcaller":false,"calls":[221]},{"id":267,"isstartcaller":false,"calls":[268]}];
error;;;;;;;[{"id":266,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":261,"isstartcaller":false,"calls":[264]},{"id":264,"isstartcaller":false,"calls":[]}]
4;normal;306052512;278;34005835;0.057199698;8;[{"id":263,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[]},{"id":262,"isstartcaller":false,"calls":[]},{"id":213,"isstartcaller":true,"calls":[]}];
4;livelock;302613424;318;33623714;0.08685227;45;[{"id":234,"isstartcaller":true,"calls":[231]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":231,"isstartcaller":false,"calls":[]}]; init initialize invoke.232 request.234 invoke.234 request.231 invoke.231 invoke.234 request.231 invoke.231
4;livelock;352338334;254;39148704;0.043316137;23;[{"id":231,"isstartcaller":false,"calls":[]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":221,"isstartcaller":true,"calls":[231]}]; init initialize invoke.221 request.231 invoke.231 invoke.234 request.231 invoke.231
error;;;;;;;[{"id":272,"isstartcaller":false,"calls":[]},{"id":271,"isstartcaller":false,"calls":[272,273]},{"id":275,"isstartcaller":false},{"id":273,"isstartcaller":false,"calls":[275]}]
error;;;;;;;[{"id":271,"isstartcaller":false,"calls":[274,272,273,261,211]},{"id":223,"isstartcaller":false,"calls":[211,225,271]},{"id":225,"isstartcaller":false},{"id":274,"isstartcaller":false},{"id":272,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[]},{"id":261,"isstartcaller":false,"calls":[]},{"id":211,"isstartcaller":false,"calls":[]}]
5;livelock;775625874;285;64635490;0.035839554;23;[{"id":211,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[211,271]},{"id":216,"isstartcaller":true,"calls":[211]},{"id":213,"isstartcaller":true,"calls":[211]},{"id":271,"isstartcaller":false,"calls":[211]}]; init initialize invoke.213 request.211 invoke.211 invoke.216 request.211 invoke.211
7;normal;659828586;427;47130613;0.074313834;16;[{"id":223,"isstartcaller":false,"calls":[211,225,271]},{"id":221,"isstartcaller":true,"calls":[223,222,231]},{"id":211,"isstartcaller":false,"calls":[]},{"id":225,"isstartcaller":false},{"id":271,"isstartcaller":false,"calls":[211]},{"id":222,"isstartcaller":false},{"id":231,"isstartcaller":false,"calls":[]}];
5;livelock;1152778096;353;96064841;0.07966166;23;[{"id":211,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[211,271]},{"id":216,"isstartcaller":true,"calls":[211]},{"id":213,"isstartcaller":true,"calls":[211]},{"id":271,"isstartcaller":false,"calls":[211]}]; init initialize invoke.213 request.211 invoke.211 invoke.216 request.211 invoke.211
6;livelock;944803880;382;62986925;0.04477407;20;[{"id":268,"isstartcaller":false,"calls":[221]},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":264,"isstartcaller":false,"calls":[268]},{"id":221,"isstartcaller":true,"calls":[]},{"id":263,"isstartcaller":false},{"id":266,"isstartcaller":false}]; init initialize invoke.221 invoke.267 request.268 invoke.268 request.221 invoke.221
error;;;;;;;[{"id":261,"isstartcaller":false,"calls":[264,265]},{"id":271,"isstartcaller":false,"calls":[274,272,273,261,211]},{"id":264,"isstartcaller":false,"calls":[]},{"id":265,"isstartcaller":false},{"id":274,"isstartcaller":false},{"id":272,"isstartcaller":false,"calls":[]},{"id":273,"isstartcaller":false,"calls":[]},{"id":211,"isstartcaller":false,"calls":[]}]
5;livelock;520753856;489;43396155;0.15288565;26;[{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,266]},{"id":264,"isstartcaller":false,"calls":[]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":261,"isstartcaller":false,"calls":[264]}]; init initialize invoke.262 request.264 invoke.264 invoke.267 request.264 invoke.264
4;livelock;370952280;212;41216920;0.029139744;23;[{"id":264,"isstartcaller":false,"calls":[]},{"id":267,"isstartcaller":true,"calls":[264]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":261,"isstartcaller":false,"calls":[264]}]; init initialize invoke.262 request.264 invoke.264 invoke.267 request.264 invoke.264
5;normal;485370218;281;48537022;0.06937349;15;[{"id":263,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":264,"isstartcaller":false,"calls":[268]},{"id":266,"isstartcaller":false},{"id":268,"isstartcaller":false,"calls":[]}];
8;normal;873509098;746;54594319;0.17963001;5;[{"id":271,"isstartcaller":false,"calls":[]},{"id":223,"isstartcaller":false,"calls":[]},{"id":221,"isstartcaller":true,"calls":[]},{"id":268,"isstartcaller":false,"calls":[221]},{"id":267,"isstartcaller":false,"calls":[268]},{"id":261,"isstartcaller":false,"calls":[264]},{"id":264,"isstartcaller":false,"calls":[]},{"id":262,"isstartcaller":false,"calls":[]}];
