5;normal;328520128;912;166;0.047293797;32852013;0.00472938;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;394799344;1129;210;0.0772157;32899945;0.006434642;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;828215364;1751;4246;0.2100091;34508974;0.008750379;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;572599812;1514;6420;0.21389632;35787488;0.01336852;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
5;normal;328398376;979;121;0.059233002;32839838;0.0059233;12;[{"id":221,"isstartcaller":true,"calls":[223,222]},{"id":222,"isstartcaller":false},{"id":223,"isstartcaller":false,"calls":[225]},{"id":224,"isstartcaller":false},{"id":225,"isstartcaller":false}]
6;normal;395268720;1159;219;0.056684397;32939060;0.0047236998;18;[{"id":271,"isstartcaller":true,"calls":[274,272,273]},{"id":272,"isstartcaller":false,"calls":[276]},{"id":273,"isstartcaller":false,"calls":[275]},{"id":274,"isstartcaller":false},{"id":275,"isstartcaller":false},{"id":276,"isstartcaller":false}]
5;livelock;397120456;1058;809;0.07104061;33093371;0.0059200507;67;[{"id":241,"isstartcaller":true,"calls":[244,242]},{"id":242,"isstartcaller":false,"calls":[245]},{"id":243,"isstartcaller":true,"calls":[241]},{"id":244,"isstartcaller":false},{"id":245,"isstartcaller":false}]
5;normal;415654744;1145;3347;0.1455402;34637895;0.012128349;278;[{"id":231,"isstartcaller":true,"calls":[235]},{"id":232,"isstartcaller":true,"calls":[233,234]},{"id":233,"isstartcaller":false,"calls":[231]},{"id":234,"isstartcaller":true,"calls":[231]},{"id":235,"isstartcaller":false}]
7;normal;664945994;1624;6554;0.2558127;36941444;0.014211817;364;[{"id":281,"isstartcaller":true},{"id":282,"isstartcaller":false,"calls":[281]},{"id":283,"isstartcaller":false},{"id":284,"isstartcaller":true,"calls":[285]},{"id":285,"isstartcaller":true,"calls":[281]},{"id":286,"isstartcaller":true,"calls":[281]},{"id":287,"isstartcaller":true,"calls":[283]}]
5;normal;328521248;972;166;0.0414682;32852125;0.00414682;16;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[107]},{"id":103,"isstartcaller":false},{"id":106,"isstartcaller":false,"calls":[102]},{"id":107,"isstartcaller":false,"calls":[101,106]}]
6;normal;394782472;1198;210;0.0549715;32898539;0.0045809583;17;[{"id":101,"isstartcaller":false},{"id":102,"isstartcaller":true,"calls":[104]},{"id":103,"isstartcaller":false},{"id":104,"isstartcaller":false,"calls":[108]},{"id":106,"isstartcaller":false,"calls":[102]},{"id":108,"isstartcaller":false,"calls":[106]}]
8;normal;828216088;1713;4246;0.1859129;34509004;0.007746371;176;[{"id":261,"isstartcaller":true,"calls":[264,265]},{"id":262,"isstartcaller":true,"calls":[264]},{"id":263,"isstartcaller":false},{"id":264,"isstartcaller":false},{"id":265,"isstartcaller":false},{"id":266,"isstartcaller":false},{"id":267,"isstartcaller":true,"calls":[264,263,266,268]},{"id":268,"isstartcaller":false}]
6;livelock;572599686;1436;6420;0.22447309;35787480;0.014029568;401;[{"id":211,"isstartcaller":true,"calls":[212,214,215]},{"id":212,"isstartcaller":false},{"id":213,"isstartcaller":true,"calls":[211]},{"id":214,"isstartcaller":false},{"id":215,"isstartcaller":false},{"id":216,"isstartcaller":true,"calls":[211]}]
