deadloop;135.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;116.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
0,1180
deadloop;159.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;153.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
1,220
deadloop;81.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;80.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
2,153
deadloop;145.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;119.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
3,180
deadloop;90.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;127.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
4,157
deadloop;84.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;97.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
5,203
deadloop;90.0;7;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;159.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
6,194
deadloop;87.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;150.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
7,266
deadloop;94.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;105.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
8,150
normal;110.0;9;[{"id":1,"isstartcaller":false},{"id":2,"isstartcaller":true,"calls":[1]}];
9,148
deadloop;107.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;140.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
10,229
deadloop;119.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;109.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
11,170
deadloop;219.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;114.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
12,310
normal;55.0;9;[{"id":1,"isstartcaller":true,"calls":[2]},{"id":2,"isstartcaller":false}];
13,101
normal;96.0;9;[{"id":1,"isstartcaller":false},{"id":2,"isstartcaller":true,"calls":[1]}];
14,153
deadloop;178.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;170.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
15,226
deadloop;155.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;128.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
16,170
deadloop;84.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;143.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
17,193
deadloop;171.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;126.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
18,220
deadloop;127.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;187.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
19,250
deadloop;150.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;101.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
20,170
deadloop;147.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;99.0;7;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
21,180
deadloop;68.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;137.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
22,168
deadloop;88.0;7;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
deadloop;124.0;11;[{"id":1,"isstartcaller":false,"calls":[2]},{"id":2,"isstartcaller":true,"calls":[1]}]; init initialize invoke.2 request.1 invoke.1 request.2 invoke.2
23,152
