4;["deadloop"];473002600;260;59125325;0.06222642;16;[{"id":20,"isstartcaller":true,"calls":[16]},{"id":16,"isstartcaller":false,"calls":[18]},{"id":18,"isstartcaller":false,"calls":[19]},{"id":19,"isstartcaller":false,"calls":[20]}];[" init initialize invoke.20 request.16 invoke.16 request.18 invoke.18 request.19 invoke.19 request.20 invoke.20"]
4;[];494613614;446;54957068;0.14558332;25;[{"id":17,"isstartcaller":false,"calls":[]},{"id":15,"isstartcaller":true,"calls":[17]},{"id":14,"isstartcaller":true,"calls":[6]},{"id":6,"isstartcaller":false,"calls":[]}];[]
5;["livelock","deadloop"];827771034;408;68980920;0.09247464;21;[{"id":13,"isstartcaller":false,"calls":[12]},{"id":12,"isstartcaller":false,"calls":[10]},{"id":10,"isstartcaller":true,"calls":[3,11]},{"id":3,"isstartcaller":true,"calls":[]},{"id":11,"isstartcaller":false,"calls":[13]}];[" init initialize invoke.3 invoke.10 request.3 invoke.3"," init initialize invoke.3 invoke.10 request.11 invoke.11 request.13 invoke.13 request.12 invoke.12 request.10 invoke.10"]
4;[];174870848;259;21858856;0.07612036;13;[{"id":9,"isstartcaller":false,"calls":[]},{"id":7,"isstartcaller":true,"calls":[5,8,9]},{"id":8,"isstartcaller":false,"calls":[]},{"id":5,"isstartcaller":false,"calls":[]}];[]
1;[];70178946;65;35089473;0.013573251;5;[{"id":1,"isstartcaller":true,"calls":[]}];[]
6;["livelock"];1619871882;482;107991459;0.10559586;72;[{"id":16,"isstartcaller":false,"calls":[18]},{"id":20,"isstartcaller":true,"calls":[16]},{"id":15,"isstartcaller":true,"calls":[1,17,16]},{"id":18,"isstartcaller":false,"calls":[]},{"id":1,"isstartcaller":false,"calls":[]},{"id":17,"isstartcaller":false,"calls":[]}];[" init initialize invoke.15 request.16 invoke.16 request.18 invoke.18 invoke.20 request.16 invoke.16 request.18 invoke.18"]
5;["livelock"];563293540;491;46941128;0.13198055;72;[{"id":14,"isstartcaller":true,"calls":[6]},{"id":13,"isstartcaller":false,"calls":[14]},{"id":6,"isstartcaller":false,"calls":[]},{"id":5,"isstartcaller":true,"calls":[6]},{"id":3,"isstartcaller":true,"calls":[6]}];[" init initialize invoke.3 request.6 invoke.6 invoke.5 request.6 invoke.6 invoke.14 request.6 invoke.6"]
4;["livelock"];374807610;313;46850951;0.11959007;82;[{"id":6,"isstartcaller":false,"calls":[]},{"id":14,"isstartcaller":true,"calls":[6]},{"id":5,"isstartcaller":true,"calls":[6]},{"id":3,"isstartcaller":true,"calls":[6]}];[" init initialize invoke.3 request.6 invoke.6 invoke.5 request.6 invoke.6 invoke.14 request.6 invoke.6"]
6;[];867396844;623;57826456;0.14388417;54;[{"id":5,"isstartcaller":false,"calls":[6]},{"id":7,"isstartcaller":true,"calls":[5,8,9]},{"id":1,"isstartcaller":true,"calls":[5]},{"id":6,"isstartcaller":false,"calls":[]},{"id":8,"isstartcaller":false,"calls":[]},{"id":9,"isstartcaller":false,"calls":[]}];[]
7;["livelock","livelock","livelock"];2185699840;1217;109284992;0.18834975;204;[{"id":1,"isstartcaller":false,"calls":[5]},{"id":15,"isstartcaller":true,"calls":[1,17,16]},{"id":3,"isstartcaller":true,"calls":[1,6]},{"id":5,"isstartcaller":true,"calls":[6]},{"id":17,"isstartcaller":false,"calls":[]},{"id":16,"isstartcaller":false,"calls":[]},{"id":6,"isstartcaller":false,"calls":[]}];[" init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.1 invoke.1 request.5 invoke.5 request.6 invoke.6"," init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.16 invoke.16"," init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.17 invoke.17"]
7;["livelock","livelock","livelock"];2310573802;808;115528690;0.1292902;204;[{"id":1,"isstartcaller":false,"calls":[5]},{"id":15,"isstartcaller":true,"calls":[1,17,16]},{"id":3,"isstartcaller":true,"calls":[1,6]},{"id":5,"isstartcaller":true,"calls":[6]},{"id":17,"isstartcaller":false,"calls":[]},{"id":16,"isstartcaller":false,"calls":[]},{"id":6,"isstartcaller":false,"calls":[]}];[" init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.1 invoke.1 request.5 invoke.5 request.6 invoke.6"," init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.16 invoke.16"," init initialize invoke.5 request.6 invoke.6 invoke.3 request.6 invoke.6 invoke.15 request.17 invoke.17"]
